Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/5/14,walking,walking,2014-09-05T12:15:19+02:00,2014-09-05T12:23:09+02:00,470,0.409,795,0
9/5/14,walking,walking,2014-09-05T12:23:16+02:00,2014-09-05T12:23:50+02:00,34,0.020,40,0
9/5/14,walking,walking,2014-09-05T12:45:47+02:00,2014-09-05T12:53:30+02:00,463,0.460,816,0
9/5/14,walking,walking,2014-09-05T15:51:12+02:00,2014-09-05T15:56:54+02:00,342,0.505,631,0
9/5/14,walking,walking,2014-09-05T16:01:03+02:00,2014-09-05T16:01:06+02:00,3,0.002,4,0
9/5/14,transport,transport,2014-09-05T16:01:06+02:00,2014-09-05T16:17:19+02:00,973,3.780,0,0
9/5/14,walking,walking,2014-09-05T16:17:18+02:00,2014-09-05T16:22:11+02:00,293,0.358,546,0
9/5/14,walking,walking,2014-09-05T16:22:12+02:00,2014-09-05T16:22:28+02:00,16,0.011,21,0
9/5/14,walking,walking,2014-09-05T17:09:24+02:00,2014-09-05T17:18:22+02:00,538,0.650,867,0
9/5/14,walking,walking,2014-09-05T18:00:00+02:00,2014-09-05T18:00:53+02:00,53,0.036,72,0
9/5/14,walking,walking,2014-09-05T21:57:29+02:00,2014-09-05T21:57:59+02:00,30,0.015,20,0
9/5/14,walking,walking,2014-09-05T22:18:23+02:00,2014-09-05T22:18:24+02:00,1,0.001,1,0
9/5/14,walking,walking,2014-09-05T23:16:56+02:00,2014-09-05T23:17:31+02:00,35,0.019,37,0
9/6/14,walking,walking,2014-09-06T08:25:12+02:00,2014-09-06T08:25:22+02:00,10,0.007,14,0
9/6/14,walking,walking,2014-09-06T09:11:05+02:00,2014-09-06T09:11:15+02:00,10,0.007,13,0
9/6/14,walking,walking,2014-09-06T09:11:15+02:00,2014-09-06T09:16:29+02:00,314,0.325,554,0
9/6/14,transport,transport,2014-09-06T09:16:29+02:00,2014-09-06T09:21:49+02:00,320,0.675,0,0
9/6/14,walking,walking,2014-09-06T09:21:49+02:00,2014-09-06T09:26:26+02:00,277,0.370,545,0
9/6/14,walking,walking,2014-09-06T09:26:33+02:00,2014-09-06T09:30:13+02:00,220,0.251,334,0
9/6/14,transport,transport,2014-09-06T09:38:52+02:00,2014-09-06T10:07:06+02:00,1694,28.254,0,0
9/6/14,walking,walking,2014-09-06T10:07:06+02:00,2014-09-06T10:21:59+02:00,893,1.176,1384,0
9/6/14,walking,walking,2014-09-06T10:21:59+02:00,2014-09-06T10:30:39+02:00,520,0.553,738,0
9/6/14,walking,walking,2014-09-06T11:00:03+02:00,2014-09-06T11:10:44+02:00,641,0.644,859,0
9/6/14,walking,walking,2014-09-06T12:00:00+02:00,2014-09-06T12:14:46+02:00,886,0.919,1225,0
9/6/14,walking,walking,2014-09-06T13:00:19+02:00,2014-09-06T13:03:40+02:00,201,0.212,282,0
9/6/14,walking,walking,2014-09-06T14:00:18+02:00,2014-09-06T14:04:14+02:00,236,0.237,316,0
9/6/14,walking,walking,2014-09-06T14:20:27+02:00,2014-09-06T14:30:42+02:00,615,0.728,1054,0
9/6/14,transport,transport,2014-09-06T14:30:42+02:00,2014-09-06T15:10:03+02:00,2361,34.076,0,0
9/6/14,walking,walking,2014-09-06T15:10:02+02:00,2014-09-06T15:18:19+02:00,497,0.463,712,0
9/6/14,walking,walking,2014-09-06T15:18:19+02:00,2014-09-06T15:20:51+02:00,152,0.187,249,0
9/6/14,walking,walking,2014-09-06T18:46:43+02:00,2014-09-06T18:47:06+02:00,23,0.016,31,0
9/6/14,walking,walking,2014-09-06T19:09:21+02:00,2014-09-06T19:11:41+02:00,140,0.158,210,0
9/6/14,transport,transport,2014-09-06T19:14:24+02:00,2014-09-06T19:14:56+02:00,32,0.439,0,0
9/6/14,walking,walking,2014-09-06T19:14:56+02:00,2014-09-06T19:17:53+02:00,177,0.199,265,0
9/6/14,transport,transport,2014-09-06T19:26:13+02:00,2014-09-06T19:28:17+02:00,124,0.539,0,0
9/6/14,walking,walking,2014-09-06T19:30:52+02:00,2014-09-06T19:32:05+02:00,73,0.052,103,0
9/6/14,walking,walking,2014-09-06T20:55:29+02:00,2014-09-06T20:59:09+02:00,220,0.268,357,0
9/6/14,walking,walking,2014-09-06T21:00:58+02:00,2014-09-06T21:01:13+02:00,15,0.010,21,0
9/6/14,walking,walking,2014-09-06T21:01:13+02:00,2014-09-06T21:04:13+02:00,180,0.304,253,0
9/6/14,transport,transport,2014-09-06T21:04:13+02:00,2014-09-06T21:27:55+02:00,1422,3.560,0,0
9/6/14,walking,walking,2014-09-06T21:27:55+02:00,2014-09-06T21:32:54+02:00,299,0.431,483,0
9/6/14,walking,walking,2014-09-06T21:32:55+02:00,2014-09-06T21:34:00+02:00,65,0.046,91,0
9/6/14,walking,walking,2014-09-06T22:00:32+02:00,2014-09-06T22:02:23+02:00,111,0.074,147,0
9/6/14,walking,walking,2014-09-06T23:00:00+02:00,2014-09-06T23:02:28+02:00,148,0.150,200,0
9/6/14,walking,walking,2014-09-06T23:32:30+02:00,2014-09-06T23:40:36+02:00,486,0.309,617,0
9/6/14,walking,walking,2014-09-06T23:40:36+02:00,2014-09-06T23:42:11+02:00,95,0.067,134,0
9/7/14,walking,walking,2014-09-07T00:01:43+02:00,2014-09-07T00:02:42+02:00,59,0.030,54,0
9/7/14,walking,walking,2014-09-07T01:27:29+02:00,2014-09-07T01:32:19+02:00,290,0.294,392,0
9/7/14,walking,walking,2014-09-07T02:00:00+02:00,2014-09-07T02:04:00+02:00,240,0.277,370,0
9/7/14,transport,transport,2014-09-07T02:08:23+02:00,2014-09-07T02:23:57+02:00,934,3.631,0,0
9/7/14,walking,walking,2014-09-07T02:23:57+02:00,2014-09-07T02:30:26+02:00,389,0.773,644,0
9/7/14,walking,walking,2014-09-07T02:30:57+02:00,2014-09-07T02:31:02+02:00,5,0.003,6,0
9/7/14,walking,walking,2014-09-07T03:17:54+02:00,2014-09-07T03:18:24+02:00,30,0.015,15,0
9/7/14,walking,walking,2014-09-07T11:29:23+02:00,2014-09-07T11:29:53+02:00,30,0.015,30,0
9/7/14,walking,walking,2014-09-07T15:26:03+02:00,2014-09-07T15:26:05+02:00,2,0.001,2,0
9/7/14,walking,walking,2014-09-07T18:00:06+02:00,2014-09-07T18:00:41+02:00,35,0.018,36,0
9/7/14,walking,walking,2014-09-07T20:47:55+02:00,2014-09-07T20:50:19+02:00,144,0.145,193,0
9/7/14,walking,walking,2014-09-07T21:00:00+02:00,2014-09-07T21:00:45+02:00,45,0.039,77,0
9/7/14,walking,walking,2014-09-07T21:00:47+02:00,2014-09-07T21:03:17+02:00,150,0.130,183,0
9/7/14,walking,walking,2014-09-07T21:03:17+02:00,2014-09-07T21:03:32+02:00,15,0.010,20,0
9/7/14,walking,walking,2014-09-07T22:19:36+02:00,2014-09-07T22:23:25+02:00,229,0.244,326,0
9/7/14,walking,walking,2014-09-07T22:29:34+02:00,2014-09-07T22:30:32+02:00,58,0.048,96,0
